학술연구분야분류표 (2016.2월 현재),,,,,,
분야코드,구분,대분류명,중분류명,소분류명,세분류명,분류명 (영문)
C030807,C,자연과학,통계학,분야별통계,공업통계,Engineering statistics
C039900,C,자연과학,통계학,기타통계학,,Other statistics
C040000,C,자연과학,물리학,,,Physics
C040100,C,자연과학,물리학,입자및장물리,,Particle and field Physics
C040101,C,자연과학,물리학,입자및장물리,입자물리이론,Particle Physics
C040102,C,자연과학,물리학,입자및장물리,장물리이론,Field Physics
C040103,C,자연과학,물리학,입자및장물리,입자물리실험,Particle physics experiment
C040104,C,자연과학,물리학,입자및장물리,장물리실험,Field physics experiments
C040105,C,자연과학,물리학,입자및장물리,양자물리,Quantum Physics
C040106,C,자연과학,물리학,입자및장물리,초유체,Superfluid
C040200,C,자연과학,물리학,천체물리,,Astrophysics
C040201,C,자연과학,물리학,천체물리,우주론,Cosmology
C040202,C,자연과학,물리학,천체물리,중성미자물리,Neutrino Physics
C040203,C,자연과학,물리학,천체물리,블랙홀과중성자물리,Black holes and neutron physics
C040300,C,자연과학,물리학,원자및분자물리학,,Atomic and molecular physics
C040301,C,자연과학,물리학,원자및분자물리학,구조및동역학,Structure and dynamics
C040302,C,자연과학,물리학,원자및분자물리학,충돌및상호작용,Collisions and interactions
C040303,C,자연과학,물리학,원자및분자물리학,물질파,Matter wave
C040304,C,자연과학,물리학,원자및분자물리학,양자정보,Quantum information
C040305,C,자연과학,물리학,원자및분자물리학,전자기장내원자과정,Atomic processes in electromagnetic fields
C040400,C,자연과학,물리학,핵물리,,Nuclear Physics
C040401,C,자연과학,물리학,핵물리,원자물리,Atomic Physics
C040402,C,자연과학,물리학,핵물리,빔물리,Beam Physics
C040403,C,자연과학,물리학,핵물리,가속기물리,Accelerator Physics
C040404,C,자연과학,물리학,핵물리,방사선물리,Radiation Physics
C040405,C,자연과학,물리학,핵물리,핵구조/핵반응/산란,Nuclear structure / nuclear / scattering
C040406,C,자연과학,물리학,핵물리,핵분광,Nuclear Spectroscopy
C040407,C,자연과학,물리학,핵물리,에너지상호작용,Energy interactions
C040500,C,자연과학,물리학,유체및플라스마물리,,Fluid and Plasma Physics
C040501,C,자연과학,물리학,유체및플라스마물리,플라스마물리,Plasma Physics
C040502,C,자연과학,물리학,유체및플라스마물리,파동,Wave
C040503,C,자연과학,물리학,유체및플라스마물리,유체물리/유체운동/유체수송,Fluid Physics / Fluid Movement / fluid transport
C040504,C,자연과학,물리학,유체및플라스마물리,전기방전/정전,Electrical Discharge / blackout
C040600,C,자연과학,물리학,고체물리,,Solid State Physics
C040601,C,자연과학,물리학,고체물리,에너지띠/전자구조,Energy band / electronic architecture
C040602,C,자연과학,물리학,고체물리,격자진동,Lattice vibrations
C040603,C,자연과학,물리학,고체물리,표면/경계면물리,Surface / interface physics
C040604,C,자연과학,물리학,고체물리,박막물리,Thin Film Physics
C040605,C,자연과학,물리학,고체물리,초전도체물리/초전동비정질,Superconductor Physics / Superelectrical movement amorphous
C040606,C,자연과학,물리학,고체물리,강유전체물리,Ferroelectric physical
C040607,C,자연과학,물리학,고체물리,반도체물리,Semiconductor Physics
C040608,C,자연과학,물리학,고체물리,자성체물리,Magnetic body physics
C040609,C,자연과학,물리학,고체물리,나노구조,Nanostructures
C040610,C,자연과학,물리학,고체물리,계면물리/물리야금,Interfacial Physics / Physical Metallurgy
C040700,C,자연과학,물리학,응집물질물리,,Condensed Matter Physics
C040701,C,자연과학,물리학,응집물질물리,수송이론,Transport Theory
C040702,C,자연과학,물리학,응집물질물리,중시물리,Mesoscopic physics
C040703,C,자연과학,물리학,응집물질물리,무질서계,Disordered systems
C040704,C,자연과학,물리학,응집물질물리,물성계측,Physical Properties Measurement
C040705,C,자연과학,물리학,응집물질물리,결정학,Crystallography
C040800,C,자연과학,물리학,열및통계물리,,Thermal and Statistical Physics
C040801,C,자연과학,물리학,열및통계물리,열역학일반,Thermodynamics General
C040802,C,자연과학,물리학,열및통계물리,통계역학일반,Statistical dynamics General
C040803,C,자연과학,물리학,열및통계물리,상전이,Phase transition
C040804,C,자연과학,물리학,열및통계물리,저온물리,Low Temperature Physics
C040805,C,자연과학,물리학,열및통계물리,분자동역학,Molecular Dynamics
C040806,C,자연과학,물리학,열및통계물리,비선형동역학,Nonlinear dynamics
C040900,C,자연과학,물리학,광학및양자전자학,,Optical and Quantum Electronics Studies
C040901,C,자연과학,물리학,광학및양자전자학,광기술,Photonics
C040902,C,자연과학,물리학,광학및양자전자학,광과학,Optical Sciences
C040903,C,자연과학,물리학,광학및양자전자학,광자기술,Photon Technology
C040904,C,자연과학,물리학,광학및양자전자학,양자전자학/역학,Quantum electron / dynamics
C040905,C,자연과학,물리학,광학및양자전자학,레이저분광학,Laser spectroscopy
C040906,C,자연과학,물리학,광학및양자전자학,시각및의료광학,Visual and Medical Optics
C041000,C,자연과학,물리학,물리교육,,Physics Education
C041100,C,자연과학,물리학,실험방법론/장치,,Experimental methods / equipment
C041200,C,자연과학,물리학,분야별물리,,Physics Each own field
C041201,C,자연과학,물리학,분야별물리,생물물리,Biophysics
C041202,C,자연과학,물리학,분야별물리,의학물리,Medical physics
C041203,C,자연과학,물리학,분야별물리,전산물리,Computational physics
C041204,C,자연과학,물리학,분야별물리,수리물리,Mathematical physics
C041205,C,자연과학,물리학,분야별물리,초음파물리,Ultrasound Physics
C041300,C,자연과학,물리학,음향물리,,Sound Physics
C049900,C,자연과학,물리학,기타물리학,,Other Physics
C050000,C,자연과학,천문학,,,Astronomy
C050100,C,자연과학,천문학,행성계/지구,,Planetary system / earth
C050200,C,자연과학,천문학,천체역학,,Celestial mechanics
C050300,C,자연과학,천문학,태양계,,Solar System
C050400,C,자연과학,천문학,항성,,Constellation
C050500,C,자연과학,천문학,우리은하,,Milky way galaxy
C050600,C,자연과학,천문학,외부은하,,External galaxies
C050700,C,자연과학,천문학,우주론,,Cosmology
C050800,C,자연과학,천문학,천문기기/자료처리,,Astronomical Equipment / data processing
C050900,C,자연과학,천문학,천체대기,,astronomical atmosphere
C051000,C,자연과학,천문학,천체분광,,Astronomical spectroscopy
C051100,C,자연과학,천문학,고천문학,,Ancient Astronomy
C051200,C,자연과학,천문학,우주플라즈마,,Space Plasma
C051300,C,자연과학,천문학,우주과학,,Space Science
C051301,C,자연과학,천문학,우주과학,위성관측,Satellite observations
C051302,C,자연과학,천문학,우주과학,우주천문학,Space and astronomy
C051303,C,자연과학,천문학,우주과학,자료분석학,Data analytics
C051304,C,자연과학,천문학,우주과학,태양물리,Solar Physics
C051305,C,자연과학,천문학,우주과학,행성학,Planetary Science 
C051306,C,자연과학,천문학,우주과학,우주공간물리,Space physics
C051307,C,자연과학,천문학,우주과학,고층대기학,Upper atmosphere science
C051308,C,자연과학,천문학,우주과학,원격탐사학,Remote Sensing Science
C051309,C,자연과학,천문학,우주과학,위성측지학,Satellite geodesy
C051310,C,자연과학,천문학,우주과학,우주비행학,Cosmonautics
C051311,C,자연과학,천문학,우주과학,우주기기학,Space science instruments
C051399,C,자연과학,천문학,우주과학,기타우주과학,Other space science
C051400,C,자연과학,천문학,고에너지천체물리,,High energy astrophysics
C051500,C,자연과학,천문학,전파관측/천체물리/천문,,Radio wave observation / astrophysics / astronomy
C051600,C,자연과학,천문학,성간물질,,Interstellar matter
C051700,C,자연과학,천문학,위성,,Satellite
C051800,C,자연과학,천문학,생물천문학,,Astrobiology
C059900,C,자연과학,천문학,기타천문학,,Other astronomy
C060000,C,자연과학,화학,,,Chemistry
C060100,C,자연과학,화학,화학일반,,Chemistry General
C060101,C,자연과학,화학,화학일반,화학계량,Chemical Metering
C060102,C,자연과학,화학,화학일반,화학연구방법,Chemical Methods
C060103,C,자연과학,화학,화학일반,화학교육,Chemistry Education
C060200,C,자연과학,화학,물리화학,,Physical Chemistry
C060201,C,자연과학,화학,물리화학,화학열역학,Chemical Thermodynamics
C060202,C,자연과학,화학,물리화학,양자화학,Quantum Chemistry
C060203,C,자연과학,화학,물리화학,분광학,Spectroscopy
C060204,C,자연과학,화학,물리화학,광화학/물리학,Photochemical / Physics
C060205,C,자연과학,화학,물리화학,화학동력학,Chemical Kinetics
C060206,C,자연과학,화학,물리화학,표면화학,Surface Chemistry
C060207,C,자연과학,화학,물리화학,전기화학,Electrochemistry
C060208,C,자연과학,화학,물리화학,고체화학,Solid State Chemistry
C060209,C,자연과학,화학,물리화학,생물리화학,Bio-physical chemistry
C060300,C,자연과학,화학,무기화학,,Inorganic Chemistry
C060301,C,자연과학,화학,무기화학,비금속화학,Non-metal chemistry
C060302,C,자연과학,화학,무기화학,전이금속화학,Transition Metal Chemistry
C060303,C,자연과학,화학,무기화학,생무기화학,Bioinorganic chemistry
C060304,C,자연과학,화학,무기화학,고체무기화학,Solid Inorganic Chemistry
C060305,C,자연과학,화학,무기화학,무기광화학,Inorganic photochemistry
C060306,C,자연과학,화학,무기화학,무기반응속도/반응메카니즘,Inorganic Reaction Kinetics / reaction mechanism
C060307,C,자연과학,화학,무기화학,촉매화학,Catalysis chemistry
C060308,C,자연과학,화학,무기화학,유기금속화학,Organometallic chemistry
C060400,C,자연과학,화학,유기화학,,Organic Chemistry
C060401,C,자연과학,화학,유기화학,천연물화학,Natural products chemistry
C060402,C,자연과학,화학,유기화학,유기합성화학,Synthetic organic chemistry
C060403,C,자연과학,화학,유기화학,유기합성방법론,Synthetic methodology
